veincle length,veincle weight,axles number,DrivingStyle,perceding veincle time-gap,Lane of the road,veincle speed,perceding veincle speed,perceding veincle weight,perceding veincle length,road condition,Air temprture,perciption type,perciption intensity,relatve humadity,wind direction,wind speed,Lighting condition
1706,35680,6,2,431.3333333333333,2,84.66666666666667,90.66666666666667,23726.333333333332,1348.0,0.0,8.666666666666666,0.0,-1.0,71.33333333333333,120.0,4.0,2.0
556,2368,2,3,296.2,1,86.6,87.2,6062.2,786.2,0.0,7.0,0.0,-1.0,73.0,344.2,5.8,2.0
1716,34441,6,3,460.0,1,85.33333333333333,80.33333333333333,3293.3333333333335,791.0,0.0,7.0,0.0,-1.0,73.0,343.0,7.0,2.0
515,2265,2,1,1216.0,1,79.5,75.5,18323.0,1107.5,0.0,6.0,0.0,-1.0,73.0,17.0,8.0,2.0
1069,1666,2,3,173.66666666666666,1,84.0,82.33333333333333,1983.6666666666667,782.0,0.0,6.0,0.0,-1.0,74.0,349.0,3.0,2.0
632,3072,2,3,173.0,1,92.16666666666667,98.66666666666667,2496.5,592.6666666666666,0.0,6.0,0.0,-1.0,74.0,17.0,6.0,2.0
634,2943,2,3,505.5,1,89.5,84.0,14511.0,1175.5,0.0,5.5,0.0,-1.0,74.0,185.5,7.5,2.0
521,1377,2,3,306.0,1,99.0,102.0,1528.5,550.5,0.0,3.0,0.0,-1.0,86.0,351.5,4.0,2.0
586,4172,2,2,1298.0,1,76.0,75.5,1696.0,515.5,1.0,5.0,0.0,-1.0,86.5,188.5,7.5,2.0
711,6489,3,2,43.0,2,75.5,75.0,4052.0,451.5,1.0,6.0,0.0,-1.0,88.0,354.0,7.0,2.0
544,1920,2,2,786.5,1,77.0,76.0,11423.5,1287.5,1.0,7.5,0.0,-1.0,89.0,357.0,4.5,2.0
1662,27369,6,1,379.0,2,69.0,73.0,14682.0,1084.0,1.0,7.5,0.0,-1.0,91.0,191.0,4.5,2.0
520,2442,2,3,250.0,2,85.5,75.5,1859.0,485.0,1.0,8.0,0.0,-1.0,91.0,354.0,5.0,2.0
677,1289,2,3,1201.6666666666667,1,85.0,80.33333333333333,4273.666666666667,622.0,1.0,7.666666666666667,0.0,-1.0,89.33333333333333,127.66666666666667,3.6666666666666665,2.0
1698,22018,6,1,459.5,2,83.5,75.0,1659.5,468.5,1.0,8.0,0.0,-1.0,90.5,188.5,3.0,2.0
513,2119,2,1,132.0,2,74.5,83.5,5732.0,1058.0,1.0,8.0,0.0,-1.0,91.0,17.0,8.0,2.0
794,3750,2,1,116.75,1,88.0,82.75,4491.0,817.25,1.0,8.0,0.0,-1.0,90.75,326.5,4.0,2.0
756,4660,2,3,1051.0,2,84.5,80.5,1995.0,519.5,1.0,7.5,0.0,-1.0,90.5,318.0,4.5,1.0
566,1794,2,1,434.2,1,93.4,92.2,4339.0,789.8,1.0,6.0,0.0,-1.0,91.0,298.0,6.0,1.0
586,2524,2,1,106.4,2,90.6,90.2,5173.4,704.0,1.0,6.0,0.0,-1.0,91.4,303.8,3.8,1.0
576,3129,2,3,175.8,2,95.8,95.2,2218.8,539.8,1.0,6.0,0.0,-1.0,92.0,309.0,2.0,1.0
570,2545,2,2,231.33333333333334,1,84.0,83.16666666666667,1948.6666666666667,530.8333333333334,1.0,5.166666666666667,0.0,-1.0,92.0,247.66666666666666,7.0,0.0
550,2661,2,1,506.4,1,95.2,97.2,2299.4,556.4,1.0,6.0,0.0,-1.0,93.0,246.4,4.8,0.0
580,1939,2,2,278.6,1,94.0,94.8,2164.6,560.6,1.0,6.2,0.0,-1.0,93.0,223.6,0.0,0.0
563,2182,2,2,119.33333333333333,2,92.33333333333333,90.83333333333333,2351.1666666666665,540.5,1.0,7.333333333333333,0.0,-1.0,93.0,194.66666666666666,0.0,0.0
558,2893,2,2,188.44444444444446,1,87.66666666666667,88.0,2234.0,545.3333333333334,1.0,6.777777777777778,0.0,-1.0,93.0,185.11111111111111,0.0,0.0
551,1269,2,2,69.45454545454545,1,85.72727272727273,85.95454545454545,3859.2272727272725,649.1818181818181,1.0,8.0,0.0,-1.0,93.0,152.0,0.0,0.0
803,3373,2,2,164.16666666666666,1,79.66666666666667,77.5,2506.1666666666665,680.8333333333334,1.0,3.3333333333333335,0.0,-1.0,93.0,187.66666666666666,0.0,0.0
550,2436,2,2,80.71428571428571,1,86.57142857142857,86.57142857142857,3702.4285714285716,715.4285714285714,1.0,4.0,0.0,-1.0,91.78571428571429,215.35714285714286,2.2142857142857144,0.0
588,1722,2,2,88.0,1,83.92857142857143,86.71428571428571,4947.5,642.0714285714286,1.0,7.0,0.0,-1.0,91.0,197.0,6.0,0.0
565,1873,2,2,69.95833333333333,1,84.29166666666667,84.20833333333333,1986.9166666666667,553.7916666666666,1.0,6.666666666666667,0.0,-1.0,89.70833333333333,248.70833333333334,2.0,0.0
544,2384,2,2,41.32258064516129,1,85.45161290322581,86.35483870967742,3061.6451612903224,601.8064516129032,1.0,5.645161290322581,0.0,-1.0,86.0,146.58064516129033,0.0,0.0
562,1947,2,2,62.73913043478261,1,82.82608695652173,83.1304347826087,3685.608695652174,628.4782608695652,1.0,8.043478260869565,0.0,-1.0,85.04347826086956,328.82608695652175,0.0,0.0
548,2211,2,2,62.21739130434783,1,84.82608695652173,85.34782608695652,5004.826086956522,681.2608695652174,1.0,7.6521739130434785,0.0,-1.0,84.0,235.56521739130434,0.0,0.0
570,2453,2,2,40.878787878787875,1,84.6969696969697,84.78787878787878,3774.878787878788,644.7878787878788,0.48484848484848486,8.727272727272727,0.0,-1.0,82.0909090909091,227.9090909090909,2.3636363636363638,0.0
600,2052,2,3,47.285714285714285,1,85.0,85.10714285714286,3194.75,611.6785714285714,0.0,8.607142857142858,0.0,-1.0,80.39285714285714,270.0,2.9642857142857144,1.0
551,2777,2,3,68.0,1,88.33333333333333,87.72222222222223,3326.277777777778,678.0555555555555,0.0,1.0,0.0,-1.0,80.0,264.0,0.0,1.0
566,1517,2,3,38.61290322580645,1,86.64516129032258,86.7741935483871,3722.2580645161293,641.3870967741935,0.0,1.3870967741935485,0.0,-1.0,78.38709677419355,231.25806451612902,0.0,1.0
594,1996,2,3,36.55555555555556,1,82.55555555555556,82.30555555555556,2002.638888888889,588.75,0.0,3.5277777777777777,0.0,-1.0,78.0,208.0,0.3611111111111111,1.0
557,2081,2,3,44.9,1,83.4,84.1,3520.366666666667,650.2666666666667,0.0,8.0,0.0,-1.0,77.0,253.0,0.0,2.0
562,1905,2,3,28.244897959183675,1,82.34693877551021,82.26530612244898,2396.591836734694,580.2448979591836,0.0,1.0,0.0,-1.0,77.46938775510205,192.3673469387755,0.0,2.0
584,2118,2,3,32.36585365853659,1,86.6829268292683,86.02439024390245,2596.9756097560976,615.4146341463414,0.0,1.975609756097561,0.0,-1.0,77.1219512195122,286.6341463414634,0.0,2.0
528,2078,2,1,32.75,1,80.0909090909091,80.25,2212.7272727272725,600.9318181818181,0.0,7.568181818181818,0.0,-1.0,78.95454545454545,173.97727272727272,0.0,2.0
594,2048,2,3,32.30434782608695,1,84.0,83.23913043478261,3140.413043478261,636.6086956521739,0.0,3.0,0.0,-1.0,81.0,174.0,0.0,2.0
532,1765,2,3,43.729729729729726,1,82.45945945945945,82.78378378378379,2705.189189189189,614.8918918918919,0.0,1.4054054054054055,0.0,-1.0,83.0,250.3783783783784,0.0,2.0
567,2660,2,3,42.027027027027025,1,84.54054054054055,84.13513513513513,3387.7567567567567,657.1081081081081,0.0,6.972972972972973,0.0,-1.0,83.0,153.40540540540542,0.0,2.0
568,1876,2,3,20.822580645161292,1,83.01612903225806,83.06451612903226,2896.6935483870966,662.1935483870968,0.0,5.0,0.0,-1.0,83.0,180.0,2.0,2.0
551,1816,2,3,32.294117647058826,1,82.11764705882354,81.97058823529412,2548.8529411764707,638.2647058823529,0.0,1.8235294117647058,0.0,-1.0,84.0,172.47058823529412,3.7058823529411766,2.0
536,1731,2,3,23.632653061224488,1,81.91836734693878,81.93877551020408,2465.7755102040815,590.2244897959183,0.0,6.612244897959184,0.0,-1.0,84.83673469387755,169.6530612244898,0.8367346938775511,2.0
550,1445,2,3,27.836734693877553,1,82.28571428571429,82.44897959183673,4261.877551020408,657.6530612244898,0.0,6.73469387755102,0.0,-1.0,85.0,246.12244897959184,0.6326530612244898,2.0
574,1657,2,3,30.73913043478261,1,84.84782608695652,84.80434782608695,3700.782608695652,661.1086956521739,0.0,8.0,0.0,-1.0,85.0,282.7173913043478,0.0,2.0
553,1762,2,2,32.542857142857144,1,76.65714285714286,76.48571428571428,3356.2,625.5142857142857,0.0,7.514285714285714,0.0,-1.0,85.0,57.94285714285714,0.0,2.0
555,1922,2,3,40.36363636363637,1,84.06060606060606,83.84848484848484,5180.454545454545,750.3636363636364,0.0,6.212121212121212,0.0,-1.0,85.78787878787878,41.45454545454545,0.0,2.0
579,1748,2,3,35.2,1,84.02222222222223,84.0,2849.9555555555557,623.9333333333333,0.0,5.111111111111111,0.0,-1.0,86.44444444444444,159.55555555555554,3.111111111111111,2.0
572,1730,2,3,39.026315789473685,1,84.10526315789474,83.44736842105263,5085.736842105263,744.9473684210526,0.0,5.0,0.0,-1.0,86.0,135.0,6.0,2.0
540,2559,2,3,41.58064516129032,1,83.61290322580645,83.2258064516129,5080.129032258064,764.741935483871,0.0,4.290322580645161,0.0,-1.0,86.64516129032258,195.93548387096774,4.516129032258065,2.0
596,2458,2,3,37.333333333333336,1,84.29166666666667,84.16666666666667,2058.75,601.125,0.0,8.458333333333334,0.0,-1.0,87.45833333333333,202.45833333333334,1.4583333333333333,2.0
560,1649,2,2,47.51724137931034,1,80.41379310344827,80.62068965517241,3844.0344827586205,705.0344827586207,0.0,5.206896551724138,0.0,-1.0,87.93103448275862,79.62068965517241,0.06896551724137931,2.0
594,1933,2,3,50.19230769230769,1,84.0,84.23076923076923,6331.192307692308,838.4230769230769,0.0,4.6923076923076925,0.0,-1.0,88.0,131.19230769230768,5.615384615384615,2.0
551,2065,2,3,65.45454545454545,1,82.5909090909091,81.81818181818181,5360.5,747.2727272727273,0.0,6.0,0.0,-1.0,85.0,214.0,5.0,2.0
511,1408,2,3,56.9375,1,85.3125,87.4375,3173.6875,646.625,0.0,5.0,0.0,-1.0,84.625,173.25,4.875,2.0
1716,21132,5,3,78.86666666666666,1,85.0,84.4,9327.133333333333,1010.2,0.0,3.0,0.0,-1.0,84.0,203.0,6.0,2.0
1990,27585,5,1,103.14285714285714,1,85.28571428571429,87.85714285714286,11333.142857142857,1169.7142857142858,0.0,4.428571428571429,0.0,-1.0,84.28571428571429,195.28571428571428,3.4285714285714284,2.0
1695,25427,6,3,124.25,1,89.0,87.125,7158.0,974.875,0.0,5.0,0.0,-1.0,85.0,170.25,1.0,2.0
1720,23824,6,1,177.88888888888889,1,89.66666666666667,89.88888888888889,9478.0,947.5555555555555,0.0,2.3333333333333335,0.0,-1.0,85.66666666666667,185.33333333333334,3.0,2.0
1684,19899,6,3,225.33333333333334,1,82.66666666666667,87.33333333333333,7070.333333333333,980.8333333333334,0.0,4.833333333333333,0.0,-1.0,83.33333333333333,166.83333333333334,5.0,2.0
1701,28314,6,1,229.6,1,89.2,81.8,10216.4,1003.0,0.0,3.6,0.0,-1.0,83.0,191.6,5.6,2.0
542,2491,2,3,115.83333333333333,1,84.66666666666667,84.5,9263.583333333334,938.4166666666666,0.0,1.0,0.0,-1.0,83.0,191.0,2.0,2.0
1506,15843,3,2,492.6666666666667,1,89.66666666666667,97.0,2003.3333333333333,577.6666666666666,0.0,1.6666666666666667,0.0,-1.0,81.66666666666667,101.0,2.0,2.0
558,2329,2,3,115.5,2,105.5,101.0,1756.0,502.5,0.0,1.0,0.0,-1.0,81.0,45.0,0.0,2.0
1477,10713,5,3,597.0,1,92.5,93.5,15618.5,1314.0,0.0,6.0,0.0,-1.0,82.0,197.0,7.0,2.0
1718,26297,6,2,414.5,1,89.0,97.0,5401.0,1146.5,0.0,3.5,0.0,-1.0,83.0,273.0,3.5,2.0
2054,27901,6,1,293.5,1,90.5,85.5,13563.0,1091.5,0.0,6.0,0.0,-1.0,82.0,141.0,0.0,2.0
545,1164,2,3,594.3333333333334,1,82.0,96.0,8853.0,1037.6666666666667,0.0,7.333333333333333,0.0,-1.0,81.33333333333333,66.0,1.6666666666666667,2.0
1725,19079,5,1,1012.0,1,96.0,78.66666666666667,7632.666666666667,927.6666666666666,0.0,7.0,0.0,-1.0,69.0,193.0,3.3333333333333335,2.0
713,2841,2,3,635.5,1,82.0,79.5,2117.0,609.5,0.0,9.0,0.0,-1.0,64.5,191.0,5.0,2.0
529,1896,2,2,61.0,1,79.0,95.0,1995.5,514.5,0.0,7.0,0.0,-1.0,65.5,208.0,5.0,2.0
1075,3783,4,3,250.9,1,89.3,86.3,4031.3,715.4,0.0,5.5,0.0,-1.0,69.5,194.9,2.2,2.0
1505,11687,3,2,163.0,1,82.5,80.5,6909.0,1076.0,0.0,8.0,0.0,-1.0,71.0,129.0,4.0,2.0
1652,21923,4,3,262.2,1,85.0,94.8,8487.6,1035.2,0.0,1.0,0.0,-1.0,77.0,354.0,0.0,2.0
591,2336,2,3,154.2,1,85.8,81.0,3129.8,809.6,0.0,7.8,0.0,-1.0,79.8,194.8,0.0,2.0
541,1557,2,3,101.33333333333333,1,88.33333333333333,86.0,3372.5555555555557,698.1111111111111,0.0,2.0,0.0,-1.0,83.0,143.55555555555554,6.333333333333333,1.0
1682,19797,4,2,74.4375,1,92.4375,93.4375,11671.9375,1239.0625,0.0,2.0,0.0,-1.0,82.1875,47.0,7.0625,1.0
755,3109,2,3,192.125,1,83.5,83.125,5514.375,775.625,0.0,7.0,0.0,-1.0,80.0,158.0,6.0,1.0
600,2270,2,2,157.22222222222223,1,83.22222222222223,85.0,11380.555555555555,1066.2222222222222,0.0,1.5555555555555556,0.0,-1.0,77.44444444444444,170.44444444444446,3.5555555555555554,0.0
745,3031,2,2,96.0,1,86.83333333333333,87.41666666666667,4100.5,703.25,0.0,3.75,0.0,-1.0,74.83333333333333,183.33333333333334,6.583333333333333,0.0
771,4165,2,2,121.18181818181819,1,88.18181818181819,87.0,5800.272727272727,750.7272727272727,0.0,6.181818181818182,0.0,-1.0,73.0,153.72727272727272,8.909090909090908,0.0
1312,14175,2,2,132.75,1,84.625,87.5,7761.25,1061.625,0.0,6.0,0.0,-1.0,72.0,236.0,1.0,0.0
1679,15753,5,2,155.44444444444446,1,85.0,82.55555555555556,6322.444444444444,885.0,0.0,1.5555555555555556,0.0,-1.0,72.0,184.66666666666666,0.7777777777777778,0.0
606,2788,2,2,95.15384615384616,1,83.92307692307692,85.53846153846153,2597.0,660.3846153846154,0.0,1.6153846153846154,0.0,-1.0,76.53846153846153,114.53846153846153,0.0,0.0
1300,588,3,2,120.54545454545455,1,86.63636363636364,87.63636363636364,6217.454545454545,918.0,0.6363636363636364,6.454545454545454,1.0,0.0,80.81818181818181,89.36363636363636,0.0,0.0
598,1695,2,2,93.92857142857143,1,85.92857142857143,85.0,5957.5,762.3571428571429,1.0,6.5,0.0,-1.0,84.5,247.5,0.0,0.0
591,2474,2,2,199.0,1,89.5,87.33333333333333,9186.166666666666,976.3333333333334,1.0,7.166666666666667,0.0,-1.0,86.66666666666667,182.66666666666666,3.3333333333333335,0.0
616,3138,2,2,101.5,1,85.33333333333333,85.41666666666667,5416.833333333333,802.3333333333334,1.0,6.0,1.0,0.0,87.33333333333333,218.0,7.0,0.0
529,1699,2,2,101.78571428571429,1,84.35714285714286,84.5,5171.357142857143,703.5714285714286,1.0,6.0,0.0,-1.0,88.0,113.0,1.0,0.0
566,2381,2,2,59.529411764705884,1,80.0,80.05882352941177,6295.411764705882,833.1764705882352,1.0,5.470588235294118,0.0,-1.0,87.47058823529412,137.64705882352942,1.588235294117647,0.0
524,1612,2,2,85.55555555555556,1,84.11111111111111,84.05555555555556,10062.111111111111,1054.1666666666667,1.0,7.111111111111111,0.0,-1.0,88.22222222222223,147.33333333333334,0.0,0.0
1691,44436,6,2,73.85714285714286,1,80.42857142857143,81.85714285714286,11806.714285714286,1009.8571428571429,1.0,1.0,0.0,-1.0,88.0,163.0,7.0,0.0
1693,25574,5,2,96.28571428571429,1,88.64285714285714,87.28571428571429,10348.642857142857,1016.1428571428571,1.0,5.142857142857143,0.0,-1.0,87.28571428571429,197.57142857142858,2.857142857142857,0.0
557,2428,2,1,111.58333333333333,1,86.25,86.41666666666667,8642.416666666666,818.6666666666666,1.0,8.0,0.0,-1.0,86.66666666666667,232.66666666666666,2.0,0.0
1798,31390,6,2,93.72222222222223,1,81.27777777777777,81.5,10559.611111111111,954.3333333333334,1.0,1.0,0.0,-1.0,87.0,281.0,0.0,0.0
555,1663,2,2,112.0,1,83.88888888888889,83.11111111111111,8723.555555555555,843.2222222222222,1.0,4.777777777777778,0.0,-1.0,86.0,233.44444444444446,1.7777777777777777,0.0
1661,23561,4,3,104.0,1,81.76923076923077,83.3076923076923,11769.23076923077,1015.3846153846154,1.0,5.923076923076923,0.0,-1.0,85.0,255.53846153846155,1.0769230769230769,1.0
624,2979,2,3,80.0,1,85.5,82.9375,5091.5,694.1875,1.0,7.0,0.0,-1.0,84.0,332.0,1.0,1.0
921,4517,4,1,103.0,1,78.07142857142857,80.07142857142857,5174.571428571428,825.2857142857143,1.0,6.0,0.0,-1.0,85.42857142857143,342.0,0.0,1.0
2046,17012,4,1,70.8,1,85.0,84.33333333333333,5819.533333333334,843.3333333333334,1.0,6.0,1.0,0.0,86.86666666666666,311.26666666666665,3.466666666666667,1.0
1738,20584,5,2,61.904761904761905,1,82.04761904761905,82.76190476190476,9775.52380952381,1034.2857142857142,1.0,3.0476190476190474,0.0,-1.0,88.0,318.6666666666667,5.333333333333333,1.0
628,2205,2,3,72.2,1,85.33333333333333,85.26666666666667,5689.133333333333,850.8,1.0,4.0,0.0,-1.0,88.0,259.0,6.0,2.0
576,2571,2,1,55.375,1,80.20833333333333,80.66666666666667,6865.791666666667,885.0833333333334,1.0,4.208333333333333,1.0,0.0,89.0,334.875,0.7916666666666666,2.0
1718,38076,5,1,106.91666666666667,1,82.0,82.91666666666667,14236.25,1155.8333333333333,1.0,6.75,1.0,0.0,88.58333333333333,328.8333333333333,3.1666666666666665,2.0
562,2441,2,2,36.73913043478261,1,71.1304347826087,70.30434782608695,8353.08695652174,848.9565217391304,1.0,9.0,1.0,0.0,89.0,338.0,1.0,2.0
1692,47696,6,1,67.78947368421052,1,84.89473684210526,85.52631578947368,12702.78947368421,949.578947368421,1.0,5.473684210526316,1.0,0.0,86.0,199.21052631578948,6.894736842105263,2.0
518,1042,2,1,64.36842105263158,1,80.21052631578948,78.78947368421052,11204.315789473685,977.578947368421,1.0,3.1052631578947367,1.0,0.0,88.0,354.0,5.2105263157894735,2.0
517,1542,2,1,56.81818181818182,1,81.13636363636364,81.54545454545455,12880.772727272728,1128.3181818181818,1.0,4.454545454545454,1.0,0.0,87.54545454545455,351.72727272727275,4.2727272727272725,2.0
1765,36622,6,1,83.70588235294117,1,82.29411764705883,81.41176470588235,14948.058823529413,1231.764705882353,1.0,3.0,1.0,0.0,88.0,343.0,8.0,2.0
1513,14208,3,1,50.611111111111114,1,75.55555555555556,75.66666666666667,6975.222222222223,899.1666666666666,1.0,1.5555555555555556,0.0,-1.0,88.72222222222223,350.3888888888889,6.833333333333333,2.0
1686,18778,5,1,64.8,1,80.95,81.35,16603.9,1243.95,1.0,2.85,1.0,2.0,88.95,283.4,5.95,2.0
1076,16384,3,3,86.58823529411765,1,80.23529411764706,80.47058823529412,9807.117647058823,942.2941176470588,1.0,8.470588235294118,1.0,0.0,90.0,192.41176470588235,1.5294117647058822,2.0
1723,35356,6,3,102.93333333333334,1,85.53333333333333,85.93333333333334,10221.533333333333,1038.9333333333334,1.0,8.0,1.0,0.0,91.0,17.0,8.0,2.0
569,2051,2,1,67.63636363636364,1,81.54545454545455,81.77272727272727,8393.5,946.2727272727273,1.0,7.681818181818182,0.0,-1.0,91.0,315.5,5.7272727272727275,2.0
1708,23182,6,1,85.66666666666667,1,84.44444444444444,83.66666666666667,10882.888888888889,963.5555555555555,1.0,7.833333333333333,1.0,0.0,91.05555555555556,323.22222222222223,0.3333333333333333,2.0
594,1266,2,3,85.375,1,83.625,84.625,11968.75,1185.8125,1.0,5.0,1.0,0.0,92.0,295.0,2.0,2.0
1750,13170,5,1,80.5,1,83.6,83.05,14864.15,1179.4,1.0,2.0,1.0,0.0,93.0,354.0,4.0,2.0
1713,35150,6,1,123.2,1,81.8,83.8,13191.5,1149.0,1.0,3.8,1.0,0.0,93.0,259.8,5.9,2.0
1742,23485,6,1,111.2,1,79.66666666666667,80.26666666666667,11531.333333333334,1205.2666666666667,1.0,8.0,1.0,0.0,94.0,326.3333333333333,5.666666666666667,2.0
589,2567,2,2,174.11111111111111,1,65.44444444444444,67.44444444444444,11505.111111111111,958.7777777777778,1.0,9.0,1.0,0.0,94.0,293.6666666666667,4.444444444444445,2.0
1753,22351,6,1,114.92857142857143,1,76.64285714285714,78.92857142857143,10292.714285714286,982.1428571428571,1.0,9.0,1.0,0.0,94.0,105.64285714285714,3.4285714285714284,2.0
1968,40224,7,1,100.25,1,80.375,80.4375,15309.25,1314.4375,1.0,1.0,1.0,0.0,94.0,298.0,8.0,2.0
527,2168,2,3,83.0,1,83.33333333333333,80.44444444444444,13585.777777777777,1220.5555555555557,1.0,4.666666666666667,1.0,0.0,95.0,260.1111111111111,5.333333333333333,2.0
1986,32440,5,1,166.44444444444446,1,84.66666666666667,80.33333333333333,18645.444444444445,1517.6666666666667,1.0,4.666666666666667,1.0,0.0,94.0,179.33333333333334,5.333333333333333,2.0
1687,35694,6,3,119.75,1,81.58333333333333,82.16666666666667,12286.083333333334,1027.0833333333333,1.0,6.0,1.0,0.0,95.0,140.66666666666666,0.8333333333333334,2.0
1047,15636,3,1,300.0,1,85.0,88.0,10467.4,976.8,1.0,5.8,1.0,0.0,95.6,203.6,3.8,2.0
1366,12097,5,1,197.71428571428572,1,79.28571428571429,80.14285714285714,7397.0,865.4285714285714,1.0,8.0,0.0,-1.0,95.0,146.0,0.0,2.0
600,2511,2,1,370.5,1,92.5,85.0,1568.0,475.0,1.0,1.0,0.0,-1.0,94.5,177.5,1.0,2.0
2008,15845,5,1,464.3333333333333,1,82.33333333333333,82.66666666666667,7908.666666666667,932.3333333333334,1.0,7.333333333333333,0.0,-1.0,95.0,189.66666666666666,3.6666666666666665,2.0
1732,21280,6,1,570.0,1,84.25,84.0,23998.5,1787.0,1.0,3.0,0.0,-1.0,95.0,158.0,5.0,2.0
1682,10647,6,1,127.5,1,83.25,81.5,13011.75,1479.0,1.0,1.0,0.0,-1.0,95.0,180.0,0.0,2.0
2022,14240,6,1,251.125,1,82.625,82.625,14219.125,1298.625,1.0,1.0,0.0,-1.0,95.0,158.0,8.0,2.0
542,2580,2,2,366.3333333333333,2,78.66666666666667,81.0,2497.6666666666665,462.0,1.0,4.333333333333333,0.0,-1.0,94.33333333333333,184.0,3.0,2.0
471,1445,2,1,591.0,1,79.5,86.5,7541.5,1233.5,1.0,6.0,0.0,-1.0,95.0,188.5,3.5,2.0
1992,29270,6,1,252.14285714285714,1,85.28571428571429,81.85714285714286,19706.714285714286,1732.5714285714287,1.0,6.0,0.0,-1.0,95.0,186.0,3.142857142857143,2.0
1044,9840,2,1,292.4,1,85.8,89.4,11506.2,1183.0,1.0,6.0,0.0,-1.0,95.0,202.4,7.0,2.0
562,1877,2,2,344.6666666666667,1,79.66666666666667,85.66666666666667,9291.0,1171.6666666666667,1.0,1.3333333333333333,0.0,-1.0,95.0,105.0,1.6666666666666667,2.0
699,3403,2,1,403.3333333333333,1,81.0,90.0,6744.666666666667,952.0,1.0,2.3333333333333335,0.0,-1.0,94.33333333333333,189.33333333333334,2.6666666666666665,2.0
927,4761,2,2,589.5,1,80.0,79.0,2972.5,695.5,1.0,3.0,1.0,0.0,95.0,158.0,0.0,2.0
890,3026,4,1,769.0,1,92.0,78.5,14185.5,1087.5,1.0,5.0,1.0,0.0,95.0,101.0,1.0,2.0
1517,10455,3,1,454.3333333333333,1,86.0,86.0,1433.6666666666667,542.0,1.0,5.0,1.0,0.0,95.0,208.0,4.0,2.0
868,3689,4,1,421.3333333333333,1,73.0,87.33333333333333,5127.666666666667,1001.0,1.0,4.0,0.0,-1.0,95.0,135.0,0.3333333333333333,2.0
1678,14626,5,1,258.3333333333333,1,74.0,71.0,8957.333333333334,1143.3333333333333,1.0,3.0,0.0,-1.0,95.0,157.33333333333334,3.6666666666666665,2.0
968,5076,2,3,618.0,1,82.0,80.0,2259.0,536.0,1.0,2.0,0.0,-1.0,95.0,129.0,0.0,2.0
650,1487,2,3,127.33333333333333,1,84.55555555555556,84.77777777777777,4070.0,702.5555555555555,1.0,3.6666666666666665,0.0,-1.0,95.0,221.66666666666666,2.3333333333333335,1.0
1570,15988,4,2,101.27272727272727,1,79.72727272727273,80.63636363636364,8061.727272727273,879.7272727272727,1.0,2.090909090909091,0.0,-1.0,95.0,211.1818181818182,4.818181818181818,1.0
586,1777,2,3,153.375,1,84.375,85.5,4324.0,729.0,1.0,2.625,0.0,-1.0,95.0,220.875,6.0,1.0
1715,30851,6,1,174.0,1,83.66666666666667,84.55555555555556,10426.777777777777,1107.111111111111,1.0,3.6666666666666665,0.0,-1.0,95.0,277.3333333333333,1.6666666666666667,0.0
1763,23190,6,2,109.63636363636364,1,84.81818181818181,82.27272727272727,6269.454545454545,890.8181818181819,1.0,4.636363636363637,0.0,-1.0,95.0,174.0909090909091,3.909090909090909,0.0
638,2968,2,2,181.0,1,84.375,85.875,7349.875,906.25,1.0,7.5,0.0,-1.0,94.5,132.0,2.0,0.0
605,3216,2,2,302.6,1,80.8,82.6,3931.0,659.8,1.0,2.0,0.0,-1.0,94.0,181.2,4.0,0.0
537,2088,2,2,98.625,1,92.625,91.5,5504.875,837.25,1.0,6.875,0.0,-1.0,93.0,80.625,3.375,0.0
1676,35600,6,2,195.42857142857142,1,84.14285714285714,86.14285714285714,6790.428571428572,688.4285714285714,1.0,6.714285714285714,0.0,-1.0,84.28571428571429,11.0,3.2857142857142856,0.0
1697,38659,6,2,284.2,1,84.0,83.8,16863.2,1263.4,1.0,8.0,0.0,-1.0,82.0,11.0,2.0,0.0
1717,16040,4,2,116.33333333333333,1,84.77777777777777,84.88888888888889,8430.333333333334,903.4444444444445,1.0,9.0,0.0,-1.0,81.0,164.55555555555554,5.0,0.0
1714,27987,6,2,138.9,1,86.7,83.8,14240.9,1115.4,1.0,9.2,0.0,-1.0,82.0,328.6,1.4,0.0
1707,13985,5,1,78.73684210526316,1,83.15789473684211,83.05263157894737,9465.21052631579,961.8947368421053,1.0,8.0,0.0,-1.0,82.0,17.0,8.0,0.0
808,7629,2,2,101.07692307692308,1,85.61538461538461,85.61538461538461,8752.692307692309,987.6923076923077,1.0,6.384615384615385,0.0,-1.0,81.23076923076923,113.76923076923077,4.076923076923077,0.0
521,2329,2,2,74.52941176470588,1,88.41176470588235,89.29411764705883,7837.176470588235,867.1176470588235,1.0,3.0588235294117645,0.0,-1.0,79.94117647058823,331.6470588235294,3.235294117647059,0.0
910,6491,2,2,95.45454545454545,1,83.54545454545455,83.9090909090909,8445.636363636364,803.1818181818181,0.0,3.6363636363636362,0.0,-1.0,78.63636363636364,338.3636363636364,6.2727272727272725,0.0
